scaffold_id,scaffold_name,murcko_smiles,generic_murcko_smiles,source_classes,representative_molecules,best_fxia_activity,median_fxia_activity,activity_tier,selectivity_evidence,pdb_evidence,sar_depth,patent_crowding,synthetic_accessibility,generation_suitability,recommended_generation_methods,key_exit_vectors,known_liabilities,priority_score,decision,notes
FXIA-SCAF-1330,ChEMBL Murcko scaffold cluster,c1ccc2sc(COc3ccc4oc(COc5ccc6occc6c5)cc4c3)nc2c1,C1CC2CCC(CCC3CC4CCC(CCC5CC6CCCCC6C5)CC4C3)CC2C1,ChEMBL activity records,CHEMBL3359900,needs_verification,needs_verification,Tier D,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,1 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-1331,ChEMBL Murcko scaffold cluster,c1ccc(Cc2cc3cc(OCc4nc5ccccc5s4)ccc3o2)cc1,C1CCC(CC2CC3CCC(CCC4CC5CCCCC5C4)CC3C2)CC1,ChEMBL activity records,CHEMBL3359898,needs_verification,needs_verification,Tier D,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,1 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-1332,ChEMBL Murcko scaffold cluster,c1ccc2[nH]ccc2c1,C1CCC2CCCC2C1,ChEMBL activity records,CHEMBL3359905,needs_verification,needs_verification,Tier D,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,1 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-1333,ChEMBL Murcko scaffold cluster,c1ccc2scnc2c1,C1CCC2CCCC2C1,ChEMBL activity records,CHEMBL3359906,needs_verification,needs_verification,Tier D,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,1 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-1334,ChEMBL Murcko scaffold cluster,O=C1c2c(cnn2-c2ccccc2)CCN1c1ccccc1,CC1C(C2CCCCC2)CCC2CCC(C3CCCCC3)C21,ChEMBL activity records,CHEMBL3314440,needs_verification,needs_verification,Tier D,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,1 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-1335,ChEMBL Murcko scaffold cluster,O=C(NC[C@@H]1OC(=O)N2c3ccc(N4CCOCC4=O)cc3OC[C@@H]12)c1cccs1,CC(CCC1CC(C)C2C1CCC1CC(C3CCCCC3C)CCC12)C1CCCC1,ChEMBL activity records,CHEMBL3330442,needs_verification,needs_verification,Tier D,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,1 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-1336,ChEMBL Murcko scaffold cluster,O=C(NC[C@@H]1OC(=O)N2c3ccc(N4CCOCC4=O)cc3SC[C@@H]12)c1cccs1,CC(CCC1CC(C)C2C1CCC1CC(C3CCCCC3C)CCC12)C1CCCC1,ChEMBL activity records,CHEMBL3330482,needs_verification,needs_verification,Tier D,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,1 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-1337,ChEMBL Murcko scaffold cluster,O=C(NC[C@@H]1OC(=O)N2c3ccc(N4CCOCC4=O)cc3CC[C@@H]12)c1cccs1,CC(CCC1CC(C)C2C1CCC1CC(C3CCCCC3C)CCC12)C1CCCC1,ChEMBL activity records,CHEMBL3330490,needs_verification,needs_verification,Tier D,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,1 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-1338,ChEMBL Murcko scaffold cluster,O=C(NC[C@@H]1OC(=O)N2c3ccc(N4CCOCC4=O)cc3NC[C@@H]12)c1cccs1,CC(CCC1CC(C)C2C1CCC1CC(C3CCCCC3C)CCC12)C1CCCC1,ChEMBL activity records,CHEMBL3330493,needs_verification,needs_verification,Tier D,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,1 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-1339,ChEMBL Murcko scaffold cluster,O=C(N[C@@H](Cc1ccccc1)c1c[nH]c(-c2ccccc2)n1)C1CCCCC1,CC(CC(CC1CCCCC1)C1CCC(C2CCCCC2)C1)C1CCCCC1,ChEMBL activity records,CHEMBL3355689,1640 nM,1640 nM,Tier D,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,1 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-1340,ChEMBL Murcko scaffold cluster,O=C(N[C@@H](Cc1ccccc1)c1nn(-c2ccccc2)c(=O)[nH]1)C1CCCCC1,CC(CC(CC1CCCCC1)C1CC(C)C(C2CCCCC2)C1)C1CCCCC1,ChEMBL activity records,CHEMBL3355688,3074 nM,3074 nM,Tier D,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,1 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-1341,ChEMBL Murcko scaffold cluster,O=C(N[C@@H](Cc1ccccc1)c1cc(-c2ccccc2)n[nH]1)C1CCCCC1,CC(CC(CC1CCCCC1)C1CCC(C2CCCCC2)C1)C1CCCCC1,ChEMBL activity records,CHEMBL3355687,6940 nM,6940 nM,Tier D,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,1 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-1342,ChEMBL Murcko scaffold cluster,O=C(N[C@@H](Cc1ccccc1)c1nc(-c2ccccc2)n[nH]1)C1CCCCC1,CC(CC(CC1CCCCC1)C1CCC(C2CCCCC2)C1)C1CCCCC1,ChEMBL activity records,CHEMBL3355686,980 nM,980 nM,Tier C,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,1 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-1343,ChEMBL Murcko scaffold cluster,O=C(N[C@@H](Cc1ccccc1)c1ncc(-c2ccccc2)o1)C1CCCCC1,CC(CC(CC1CCCCC1)C1CCC(C2CCCCC2)C1)C1CCCCC1,ChEMBL activity records,CHEMBL3355685,1440 nM,1440 nM,Tier D,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,1 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-1344,ChEMBL Murcko scaffold cluster,O=C(NC(Cc1ccccc1)c1cc(-c2ccc3cn[nH]c3c2)cc(=O)[nH]1)C1CCCCC1,CC1CC(C(CC2CCCCC2)CC(C)C2CCCCC2)CC(C2CCC3CCCC3C2)C1,ChEMBL activity records,CHEMBL3393388,3.7 nM,3.7 nM,Tier C,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,1 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-1345,ChEMBL Murcko scaffold cluster,O=C(N[C@H](Cc1ccccc1)c1cc(-c2ccc3cn[nH]c3c2)ccn1)C1CCCCC1,CC(CC(CC1CCCCC1)C1CCCC(C2CCC3CCCC3C2)C1)C1CCCCC1,ChEMBL activity records,CHEMBL3393387,1067 nM,1067 nM,Tier D,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,1 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-1346,ChEMBL Murcko scaffold cluster,O=C(N[C@H](Cc1ccccc1)c1cccc(-c2ccc3cn[nH]c3c2)c1)C1CCCCC1,CC(CC(CC1CCCCC1)C1CCCC(C2CCC3CCCC3C2)C1)C1CCCCC1,ChEMBL activity records,CHEMBL3393384,6160 nM,6160 nM,Tier D,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,1 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-1347,ChEMBL Murcko scaffold cluster,O=C(N[C@@H](Cc1ccccc1)c1cccc(-c2ccc3cn[nH]c3c2)c1)C1CCCCC1,CC(CC(CC1CCCCC1)C1CCCC(C2CCC3CCCC3C2)C1)C1CCCCC1,ChEMBL activity records,CHEMBL3393383,21 nM,21 nM,Tier C,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,1 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-1348,ChEMBL Murcko scaffold cluster,O=C(NC(Cc1ccccc1)c1cccc(-c2ccc3cn[nH]c3c2)c1)C1CCCCC1,CC(CC(CC1CCCCC1)C1CCCC(C2CCC3CCCC3C2)C1)C1CCCCC1,ChEMBL activity records,CHEMBL3393382,42 nM,42 nM,Tier C,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,1 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-1349,ChEMBL Murcko scaffold cluster,O=C(NC(Cc1ccccc1)c1cc(-c2ccccc2)cc(=O)[nH]1)C1CCCCC1,CC1CC(C2CCCCC2)CC(C(CC2CCCCC2)CC(C)C2CCCCC2)C1,ChEMBL activity records,CHEMBL3393380,479 nM,479 nM,Tier C,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,1 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-1350,ChEMBL Murcko scaffold cluster,O=C(NC(Cc1ccccc1)c1cccc(-c2ccccc2)c1)C1CCCCC1,CC(CC(CC1CCCCC1)C1CCCC(C2CCCCC2)C1)C1CCCCC1,ChEMBL activity records,CHEMBL3393372,936 nM,936 nM,Tier C,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,1 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-1351,ChEMBL Murcko scaffold cluster,O=C(NC(Cc1ccccc1)c1cc(-c2ccccc2)ncn1)C1CCCCC1,CC(CC(CC1CCCCC1)C1CCCC(C2CCCCC2)C1)C1CCCCC1,ChEMBL activity records,CHEMBL3393371,331 nM,331 nM,Tier C,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,1 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-1352,ChEMBL Murcko scaffold cluster,O=C(N[C@@H](Cc1ccccc1)c1nccc(-c2ccccc2)n1)C1CCCCC1,CC(CC(CC1CCCCC1)C1CCCC(C2CCCCC2)C1)C1CCCCC1,ChEMBL activity records,CHEMBL3393370,11423 nM,11423 nM,Tier D,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,1 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-1353,ChEMBL Murcko scaffold cluster,O=C(NC(Cc1ccccc1)c1cc[nH+]c(-c2ccccc2)c1)C1CCCCC1,CC(CC(CC1CCCCC1)C1CCCC(C2CCCCC2)C1)C1CCCCC1,ChEMBL activity records,CHEMBL3393369,2530 nM,2530 nM,Tier D,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,1 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-1354,ChEMBL Murcko scaffold cluster,O=C(NC(Cc1ccccc1)c1c[nH+]cc(-c2ccccc2)c1)C1CCCCC1,CC(CC(CC1CCCCC1)C1CCCC(C2CCCCC2)C1)C1CCCCC1,ChEMBL activity records,CHEMBL3393368,1063 nM,1063 nM,Tier D,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,1 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-1355,ChEMBL Murcko scaffold cluster,O=C(NC(Cc1ccccc1)c1cc(-c2ccccc2)cc[nH+]1)C1CCCCC1,CC(CC(CC1CCCCC1)C1CCCC(C2CCCCC2)C1)C1CCCCC1,ChEMBL activity records,CHEMBL3393367,1690 nM,1690 nM,Tier D,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,1 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-1356,ChEMBL Murcko scaffold cluster,O=C(NC(Cc1ccccc1)c1ccnc(-c2ccccc2)c1)C1CCCCC1,CC(CC(CC1CCCCC1)C1CCCC(C2CCCCC2)C1)C1CCCCC1,ChEMBL activity records,CHEMBL3393366,433 nM,433 nM,Tier C,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,1 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-1357,ChEMBL Murcko scaffold cluster,O=C(NC(Cc1ccccc1)c1cncc(-c2ccccc2)c1)C1CCCCC1,CC(CC(CC1CCCCC1)C1CCCC(C2CCCCC2)C1)C1CCCCC1,ChEMBL activity records,CHEMBL3393365,330 nM,330 nM,Tier C,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,1 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-1358,ChEMBL Murcko scaffold cluster,O=C(NC(Cc1ccccc1)c1cccc(-c2ccccc2)n1)C1CCCCC1,CC(CC(CC1CCCCC1)C1CCCC(C2CCCCC2)C1)C1CCCCC1,ChEMBL activity records,CHEMBL3393363,30207 nM,30207 nM,Tier D,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,1 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-1359,ChEMBL Murcko scaffold cluster,O=C(N[C@@H](Cc1ccccc1)c1nc(-c2ccc3cn[nH]c3c2)c[nH]1)C12CCC(CC1)CC2,CC(CC(CC1CCCCC1)C1CCC(C2CCC3CCCC3C2)C1)C12CCC(CC1)CC2,ChEMBL activity records,CHEMBL3398613,1.49 nM,1.49 nM,Tier C,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,1 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-1360,ChEMBL Murcko scaffold cluster,O=C(N[C@@H](Cc1ccccc1)c1nc(-c2ccc3cn[nH]c3c2)c[nH]1)c1ccc2cnccc2c1,CC(CC(CC1CCCCC1)C1CCC(C2CCC3CCCC3C2)C1)C1CCC2CCCCC2C1,ChEMBL activity records,CHEMBL3398617,19 nM,19 nM,Tier C,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,1 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-1361,ChEMBL Murcko scaffold cluster,O=C(N[C@@H](Cc1ccccc1)c1nc(-c2ccc3cn[nH]c3c2)c[nH]1)c1ccc2cn[nH]c2c1,CC(CC(CC1CCCCC1)C1CCC(C2CCC3CCCC3C2)C1)C1CCC2CCCC2C1,ChEMBL activity records,CHEMBL3398618,58 nM,58 nM,Tier C,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,1 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-1362,ChEMBL Murcko scaffold cluster,O=C(N[C@@H](Cc1ccccc1)c1nc(-c2ccc3cn[nH]c3c2)c[nH]1)c1ccc2cnoc2c1,CC(CC(CC1CCCCC1)C1CCC(C2CCC3CCCC3C2)C1)C1CCC2CCCC2C1,ChEMBL activity records,CHEMBL3398619,125 nM,125 nM,Tier C,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,1 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-1363,ChEMBL Murcko scaffold cluster,O=C(NCc1ccccc1-n1cnnn1)N[C@@H](Cc1ccccc1)c1nc(-c2ccc3cn[nH]c3c2)c[nH]1,CC(CCC1CCCCC1C1CCCC1)CC(CC1CCCCC1)C1CCC(C2CCC3CCCC3C2)C1,ChEMBL activity records,CHEMBL3398636,1.5 nM,1.5 nM,Tier C,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,1 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-1364,ChEMBL Murcko scaffold cluster,O=C(NCc1ccccc1-n1cccn1)N[C@@H](Cc1ccccc1)c1nc(-c2ccc3cn[nH]c3c2)c[nH]1,CC(CCC1CCCCC1C1CCCC1)CC(CC1CCCCC1)C1CCC(C2CCC3CCCC3C2)C1,ChEMBL activity records,CHEMBL3398637,450 nM,450 nM,Tier C,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,1 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-1365,ChEMBL Murcko scaffold cluster,O=C(NCc1ccccc1-n1cncn1)N[C@@H](Cc1ccccc1)c1nc(-c2ccc3cn[nH]c3c2)c[nH]1,CC(CCC1CCCCC1C1CCCC1)CC(CC1CCCCC1)C1CCC(C2CCC3CCCC3C2)C1,ChEMBL activity records,CHEMBL3398638,46 nM,46 nM,Tier C,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,1 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-1366,ChEMBL Murcko scaffold cluster,O=C(NCc1ccccc1-n1cnnn1)N[C@@H](Cc1ccccc1)c1nc(-c2ccccc2)c[nH]1,CC(CCC1CCCCC1C1CCCC1)CC(CC1CCCCC1)C1CCC(C2CCCCC2)C1,ChEMBL activity records,CHEMBL3398639,3.4 nM,3.4 nM,Tier C,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,1 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-1367,ChEMBL Murcko scaffold cluster,O=C1CNC(=O)[C@H](NC(=O)NCCc2ccccc2)CCCCNC(=O)[C@H](Cc2ccccc2)NC(=O)CNC(=O)[C@H](CCc2ccccc2)N1,CC(CCCC1CCCCC1)CC1CCCCCC(C)C(CC2CCCCC2)CC(C)CCC(C)C(CCC2CCCCC2)CC(C)CCC1C,ChEMBL activity records,CHEMBL446236,needs_verification,needs_verification,Tier D,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,1 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-1368,ChEMBL Murcko scaffold cluster,O=C(CCC1CCCCC1)NC1CC2CCC1C2,CC(CCC1CCCCC1)CC1CC2CCC1C2,ChEMBL activity records,CHEMBL3577447,needs_verification,needs_verification,Tier D,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,1 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-1369,ChEMBL Murcko scaffold cluster,O=C(/C=C/c1ccccc1-n1cnnn1)N[C@@H](CC(=O)N1CCS(=O)(=O)CC1)c1nc(-c2ccccc2)c[nH]1,CC(CCC1CCCCC1C1CCCC1)CC(CC(C)C1CCC(C)(C)CC1)C1CCC(C2CCCCC2)C1,ChEMBL activity records,CHEMBL3580758,0.3 nM,0.3 nM,Tier C,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,1 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-1370,ChEMBL Murcko scaffold cluster,O=C(/C=C/c1ccccc1-n1cnnn1)N[C@@H](CC(=O)N1CCOCC1)c1nc(-c2ccccc2)c[nH]1,CC(CCC1CCCCC1C1CCCC1)CC(CC(C)C1CCCCC1)C1CCC(C2CCCCC2)C1,ChEMBL activity records,CHEMBL3580755,0.7 nM,0.7 nM,Tier C,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,1 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-1371,ChEMBL Murcko scaffold cluster,O=C(/C=C/c1ccccc1-n1cnnn1)N[C@@H](Cc1ccccc1)c1nc(-c2ccc3[nH]c(=O)ccc3c2)c[nH]1,CC1CCC2CC(C3CCC(C(CC(C)CCC4CCCCC4C4CCCC4)CC4CCCCC4)C3)CCC2C1,ChEMBL activity records,CHEMBL3580754,0.18 nM,0.18 nM,Tier C,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,1 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-1372,ChEMBL Murcko scaffold cluster,O=C(/C=C/c1ccccc1-n1cnnn1)N[C@@H](Cc1ccccc1)c1nc(-c2ccc3c(c2)CCC(=O)N3)c[nH]1,CC1CCC2CC(C3CCC(C(CC(C)CCC4CCCCC4C4CCCC4)CC4CCCCC4)C3)CCC2C1,ChEMBL activity records,CHEMBL3580665,19 nM,19 nM,Tier C,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,1 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-1373,ChEMBL Murcko scaffold cluster,O=C1CNC(=O)CNC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC2CCNCC2)NC(=O)CNC(=O)[C@H](Cc2ccccc2)NC(=O)CNC(=O)[C@@H]2CCCN2C(=O)CCSSCCN1,CC1CCCCCCCC(C)C2CCCC2C(C)CCC(C)CC(CC2CCCCC2)C(C)CCC(C)CC(CC2CCCCC2)C(C)CC(CC2CCCCC2)C(C)CCC(C)CC1,ChEMBL activity records,CHEMBL3735080,2560 nM,2560 nM,Tier D,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,1 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-1374,ChEMBL Murcko scaffold cluster,O=C1CNC(=O)[C@H](CC2CCNCC2)NC(=O)[C@H](Cc2ccccc2)NC(=O)CNC(=O)CNC(=O)[C@@H]2CCCN2C(=O)CCSSCCNC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)CN1,CC1CCC(C)CC(CC2CCC3CCCCC32)C(C)CCCCCCCC(C)C2CCCC2C(C)CCC(C)CCC(C)CC(CC2CCCCC2)C(C)CC(CC2CCCCC2)C(C)CC1,ChEMBL activity records,CHEMBL3735263,6630 nM,6630 nM,Tier D,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,1 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-1375,ChEMBL Murcko scaffold cluster,O=C(/C=C/c1ccccc1-n1cnnn1)N[C@@H](Cc1ccccc1)C(=O)Nc1ccc2cn[nH]c2c1,CC(CCC1CCCCC1C1CCCC1)CC(CC1CCCCC1)C(C)CC1CCC2CCCC2C1,ChEMBL activity records,CHEMBL3754635,6.4 nM,6.4 nM,Tier C,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,1 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
